偉而,0.02834502021496901,煜煜,yuan
圓鱗薄,0.028071973826421678,煜煜,yuan
念遠,0.02802956866373969,煜煜,yuan
朱英常,0.027938768384993803,煜煜,yuan
離離,0.02785096607928531,煜煜,yuan
稍,0.027439890061393003,煜煜,yuan
空房,0.02713366169550825,煜煜,yuan
結綠枝,0.027120427139837686,煜煜,yuan
恐零露,0.02704769266411338,煜煜,yuan
灼,0.02659903785642265,煜煜,yuan
次,0.026532410475490542,煜煜,yuan
降,0.02617972662384789,煜煜,yuan
恐傳,0.026102536549671075,煜煜,yuan
病卒,0.0259565975560657,煜煜,yuan
繇,0.02589067897401773,煜煜,yuan
垂,0.025836265866664154,煜煜,yuan
大星何,0.025796521632754744,煜煜,yuan
綠衣,0.02578764102993296,煜煜,yuan
注此花,0.025779685093218457,煜煜,yuan
盼,0.02573642615858163,煜煜,yuan
夜,0.025648466153066266,煜煜,yuan
晃,0.025647413600561466,煜煜,yuan
下,0.0255099541779134,煜煜,yuan
徐五朝,0.025001330097956933,煜煜,yuan
類苑,0.024893796850229268,煜煜,yuan
榆林,0.02469610037724977,煜煜,yuan
賦有,0.024653998970530392,煜煜,yuan
鴨潭,0.024605260313864227,煜煜,yuan
高卑異,0.024555869395990457,煜煜,yuan
黄裳,0.024232595515210925,煜煜,yuan
往,0.024214218316685288,煜煜,yuan
大于,0.024198244662752617,煜煜,yuan
意焉,0.024073041252711855,煜煜,yuan
日落,0.02400132341312923,煜煜,yuan
沈沈,0.02370338912355172,煜煜,yuan
豁,0.023598360202769685,煜煜,yuan
筮,0.02353091694132895,煜煜,yuan
皎,0.023293738493149117,煜煜,yuan
之失,0.023210284918505814,煜煜,yuan
全其,0.023160094474061144,煜煜,yuan
突起,0.02308806430549501,煜煜,yuan
苑載,0.0230741707772768,煜煜,yuan
畢草樹,0.022924301125209604,煜煜,yuan
乳潭,0.02282564835833082,煜煜,yuan
疑石,0.022772575364032082,煜煜,yuan
萋萋,0.022642033182256903,煜煜,yuan
中央,0.02246268663219451,煜煜,yuan
詠,0.022025611845083413,煜煜,yuan
紅葩,0.021906971511515574,煜煜,yuan
之腹,0.021823788841908744,煜煜,yuan
尾壯,0.021807067030659304,煜煜,yuan
巍閣,0.021629354334720262,煜煜,yuan
日影,0.021571374635299567,煜煜,yuan
畢,0.021484284031943964,煜煜,yuan
常蓮而葉,0.02131140127419446,煜煜,yuan
鼻,0.021155923448457424,煜煜,yuan
小,0.021134238550309218,煜煜,yuan
初生,0.020841734459356647,煜煜,yuan
吐瓊文,0.02077886134309949,煜煜,yuan
身,0.020684217647218436,煜煜,yuan
李,0.020654953962386778,煜煜,yuan
晴霏光,0.020635690520059924,煜煜,yuan
坤,0.02044750258384064,煜煜,yuan
蛩,0.020376151704301647,煜煜,yuan
目深,0.02035710044691551,煜煜,yuan
來,0.020258031792404867,煜煜,yuan
風不起,0.02006256543747456,煜煜,yuan
知諤,0.019947688764809877,煜煜,yuan
兜率,0.019880444996662267,煜煜,yuan
振,0.01970399203284124,煜煜,yuan
塞,0.01969984739239428,煜煜,yuan
協數,0.019591845180745034,煜煜,yuan
山,0.0195438913636138,煜煜,yuan
赤水,0.019437128103495425,煜煜,yuan
而類,0.019371498693283983,煜煜,yuan
物,0.019368738215538948,煜煜,yuan
紫翠芒,0.019169482225884035,煜煜,yuan
不得,0.01916376294326008,煜煜,yuan
殺,0.019127249420514893,煜煜,yuan
不敢,0.019113973859205078,煜煜,yuan
以代美人,0.019110010658977036,煜煜,yuan
小大殊品,0.01904659500133078,煜煜,yuan
問東華塵,0.018981247398470208,煜煜,yuan
月,0.018941811784826172,煜煜,yuan
雁,0.018851038897637888,煜煜,yuan
田田,0.01871132557188239,煜煜,yuan
腹者,0.018645535790113653,煜煜,yuan
精者,0.018161736499737874,煜煜,yuan
采,0.01813244907617594,煜煜,yuan
筆作,0.0180353165518923,煜煜,yuan
致,0.01787660597485171,煜煜,yuan
凹峭,0.017830629745417145,煜煜,yuan
龍角浪,0.017807691775686106,煜煜,yuan
佛,0.017729985291298683,煜煜,yuan
曈曈,0.017571251676277187,煜煜,yuan
低星,0.017543899995258117,煜煜,yuan
徳,0.017477945258824214,煜煜,yuan
草樹風,0.01742418494337332,煜煜,yuan
暫斜,0.017385849920356407,煜煜,yuan
何如,0.01735273361773445,煜煜,yuan
木末天,0.017350896562345598,煜煜,yuan
東旭,0.017028864344324653,煜煜,yuan
懸瑶景,0.016886152224447865,煜煜,yuan
受,0.01687635546282842,煜煜,yuan
天目,0.016658239912901246,煜煜,yuan
海光,0.016420028275231983,煜煜,yuan
靈澤兮,0.016190843327532463,煜煜,yuan
蜩,0.016132947360482305,煜煜,yuan
熛,0.016126110931182512,煜煜,yuan
蒲,0.016117621194721356,煜煜,yuan
暮,0.0159730934681753,煜煜,yuan
庶,0.015966146845145288,煜煜,yuan
音信,0.015781629708010284,煜煜,yuan
石竹,0.015735922448443778,煜煜,yuan
熒樵,0.015683011486508622,煜煜,yuan
實,0.015646190557228053,煜煜,yuan
題露,0.015453877524545278,煜煜,yuan
滙,0.015438414784444026,煜煜,yuan
託,0.015433121100958692,煜煜,yuan
歎,0.015384867726747197,煜煜,yuan
清,0.015352368768672124,煜煜,yuan
牽風影,0.015127579712382641,煜煜,yuan
嗈,0.015120403936144248,煜煜,yuan
貢,0.014915112201639498,煜煜,yuan
望斷,0.014742714576182316,煜煜,yuan
靑,0.014552351747962626,煜煜,yuan
質染,0.014541266586966674,煜煜,yuan
籞,0.014539048352939262,煜煜,yuan
出,0.014467641269402969,煜煜,yuan
飛,0.014354426342976546,煜煜,yuan
少,0.014345925466047502,煜煜,yuan
雙碧鹿,0.014280545219539363,煜煜,yuan
因詔,0.014113817292268432,煜煜,yuan
小于,0.014000558637683019,煜煜,yuan
以,0.013913878229462258,煜煜,yuan
悠悠,0.013781398062625813,煜煜,yuan
此賦,0.013649534417412078,煜煜,yuan
臨紫極,0.013592894944166838,煜煜,yuan
在,0.013353561116897707,煜煜,yuan
生,0.013245602139927893,煜煜,yuan
北望,0.01310562042476519,煜煜,yuan
績,0.013076124204509251,煜煜,yuan
婆,0.013002026878036947,煜煜,yuan
上,0.012610267238066594,煜煜,yuan
仙,0.012303649530050623,煜煜,yuan
兮,0.012285042848424363,煜煜,yuan
不起,0.012097595927150562,煜煜,yuan
神池,0.011937774725187032,煜煜,yuan
萬山,0.011882813569246455,煜煜,yuan
眾,0.011658557304499427,煜煜,yuan
載,0.011559299186199443,煜煜,yuan
宋朝,0.011446754197613812,煜煜,yuan
因為,0.011421813722332136,煜煜,yuan
詎,0.01137358313568654,煜煜,yuan
吳鎮,0.011273499745989336,煜煜,yuan
美其,0.01122640542483339,煜煜,yuan
絕,0.011155874797381615,煜煜,yuan
今後勿,0.011095198939479528,煜煜,yuan
爨,0.010909241793956248,煜煜,yuan
長,0.010563300128134303,煜煜,yuan
息,0.01036409509215337,煜煜,yuan
既,0.010204329041826644,煜煜,yuan
心必直,0.010174887436523105,煜煜,yuan
葢,0.01006755477872642,煜煜,yuan
之物,0.010031187983606053,煜煜,yuan
昆岡非,0.00979956737396278,煜煜,yuan
北,0.009499252367743957,煜煜,yuan
先有,0.009392647568582399,煜煜,yuan
〉,0.009338945975551807,煜煜,yuan
而,0.009338055168524729,煜煜,yuan
非世間,0.009322454247947014,煜煜,yuan
字華其,0.009230271857061254,煜煜,yuan
朝華而夕謝,0.009178089761008142,煜煜,yuan
為,0.009167628809112411,煜煜,yuan
者,0.009062824740777835,煜煜,yuan
遣使,0.009032935470577545,煜煜,yuan
金,0.00902942418893247,煜煜,yuan
不及,0.008983363243232612,煜煜,yuan
風,0.008891624425626393,煜煜,yuan
雲氣,0.008678026379904264,煜煜,yuan
北窗,0.008584444358673666,煜煜,yuan
曰,0.008516728054604536,煜煜,yuan
　,0.008450606858623253,煜煜,yuan
歸數,0.008367749728840782,煜煜,yuan
璇宫,0.008187811856456404,煜煜,yuan
寒,0.00817144095190584,煜煜,yuan
棱,0.008148380450971313,煜煜,yuan
竹,0.008115333730107,煜煜,yuan
危簷,0.00811163626425293,煜煜,yuan
吐,0.008003824366819788,煜煜,yuan
闍,0.007826106703031651,煜煜,yuan
群牧,0.007817493697570236,煜煜,yuan
姓黄,0.007674058654006058,煜煜,yuan
啁唧,0.007601740223984849,煜煜,yuan
到,0.00753162239432855,煜煜,yuan
〈,0.007486451774613392,煜煜,yuan
殆積,0.007300014151080603,煜煜,yuan
聊,0.007289853777254609,煜煜,yuan
千山,0.007242276391463508,煜煜,yuan
挽,0.0072298657980378964,煜煜,yuan
低,0.006940494339850958,煜煜,yuan
用,0.00683931107296342,煜煜,yuan
日,0.006810916515510664,煜煜,yuan
嘉其名,0.006803188025244748,煜煜,yuan
唐王,0.006705803720973396,煜煜,yuan
韜,0.0066906969087249316,煜煜,yuan
如其,0.006622777806998112,煜煜,yuan
於,0.006588893990903765,煜煜,yuan
汨,0.006581571159370517,煜煜,yuan
獨,0.0065750972561075,煜煜,yuan
𤣥,0.006508128778097021,煜煜,yuan
棄鳳頭,0.006429923945512847,煜煜,yuan
鐵面,0.006401318486774638,煜煜,yuan
心避,0.006367240073409049,煜煜,yuan
袿,0.00632119480264299,煜煜,yuan
火黃落,0.0062804972246498884,煜煜,yuan
城,0.006172524740447719,煜煜,yuan
九,0.00616742188707745,煜煜,yuan
逐,0.006127530018027331,煜煜,yuan
草焉春穎,0.00609571610897262,煜煜,yuan
其苗夏秀,0.006004805980454761,煜煜,yuan
凌,0.006000388663071204,煜煜,yuan
其英秋,0.005985691394418164,煜煜,yuan
掠,0.005972799781610923,煜煜,yuan
采芷,0.005948727249894638,煜煜,yuan
蘆,0.005932335329136497,煜煜,yuan
自契,0.00583528422511105,煜煜,yuan
涉夏國,0.005827591012677499,煜煜,yuan
事後主類,0.005825045763719057,煜煜,yuan
闇,0.005789540286493191,煜煜,yuan
有貞實,0.005781967352579582,煜煜,yuan
貢路,0.0057260080427414175,煜煜,yuan
燄,0.005670933907467594,煜煜,yuan
扶風王,0.005668208119686559,煜煜,yuan
冲而用,0.0056397591522468525,煜煜,yuan
珠之妙,0.005592935643784578,煜煜,yuan
沙州,0.005576111308890409,煜煜,yuan
鈔,0.005557629829411884,煜煜,yuan
言,0.005546839582198583,煜煜,yuan
詔自,0.005499221258251875,煜煜,yuan
亮,0.005487648499614255,煜煜,yuan
抵,0.005468049388264399,煜煜,yuan
道則,0.005458865520088197,煜煜,yuan
芬芳,0.0053894308081511525,煜煜,yuan
舞兮侑以,0.005362183174080172,煜煜,yuan
波,0.005359093034871208,煜煜,yuan
先生,0.005329150074891299,煜煜,yuan
園有,0.005323495755920969,煜煜,yuan
麤,0.0052952844651422025,煜煜,yuan
初,0.005283770196969078,煜煜,yuan
collocate,value,ideo,period
熠熠,0.21785963234964006,熠熠,ming
赤,0.0444993564463021,熠熠,ming
幽花時,0.04384235161793307,熠熠,ming
石榴,0.042040614011621326,熠熠,ming
有野,0.0396491406748315,熠熠,ming
非獨,0.03896454159603772,熠熠,ming
。,0.037960354552987095,熠熠,ming
實獨,0.03707650987306719,熠熠,ming
正鮮,0.03704997195580506,熠熠,ming
金色,0.03651151981039516,熠熠,ming
好芳,0.03629808709932379,熠熠,ming
裛,0.03584990816636234,熠熠,ming
有光映,0.035057944956892996,熠熠,ming
猶在曉露,0.03491418289597682,熠熠,ming
有光,0.034058918442803225,熠熠,ming
燦麗,0.03395059684973526,熠熠,ming
侍座,0.033920326867979335,熠熠,ming
乃若太清,0.03373775498341024,熠熠,ming
四壁,0.03372878691553426,熠熠,ming
葵亦成,0.033700220060922825,熠熠,ming
眾真,0.03343867261636996,熠熠,ming
仙境,0.03306291394432352,熠熠,ming
空水而煥,0.033024492308621825,熠熠,ming
寳,0.032894582460529495,熠熠,ming
王炅煌,0.031935018119395225,熠熠,ming
吐霞,0.03134857814091634,熠熠,ming
食苦,0.03128573756980943,熠熠,ming
精揚丹輝,0.031239956470413253,熠熠,ming
霽,0.0311874539471785,熠熠,ming
熱不佐心,0.03115998836726899,熠熠,ming
天尊玄,0.030919880784596645,熠熠,ming
火熱,0.030705544813891015,熠熠,ming
繁兔,0.030546475713905577,熠熠,ming
豈資,0.03053424158338755,熠熠,ming
寒庭,0.030468262793955515,熠熠,ming
和暖,0.030202300628971408,熠熠,ming
榮,0.030055053455882188,熠熠,ming
纍纍,0.029947486541496555,熠熠,ming
中堪惜,0.02990056202695399,熠熠,ming
透頂門,0.029829691584240283,熠熠,ming
土皆作異,0.029709205200214518,熠熠,ming
如銅,0.02958628584171041,熠熠,ming
頼,0.029468993508154295,熠熠,ming
火生,0.029351322009063423,熠熠,ming
圓映,0.029331357244429226,熠熠,ming
取,0.029315112212933103,熠熠,ming
百果,0.028832046780509865,熠熠,ming
輪轉,0.02866675697581369,熠熠,ming
坐空,0.028494432608723096,熠熠,ming
蘂,0.028449139037136237,熠熠,ming
琅琅,0.028406748179629154,熠熠,ming
爝,0.028394748724794895,熠熠,ming
測,0.028373278983510025,熠熠,ming
大火,0.028315434547264373,熠熠,ming
風行,0.028058735215381273,熠熠,ming
及面,0.027981798519018282,熠熠,ming
嬰嬰,0.027836082895549633,熠熠,ming
變黃芽,0.027734723042608708,熠熠,ming
如,0.027657410669570778,熠熠,ming
覺身,0.02754402640731667,熠熠,ming
宿雨,0.02747849799744748,熠熠,ming
崑崙,0.02746763251460063,熠熠,ming
返,0.02740392745196476,熠熠,ming
寒水伏,0.027364062431855136,熠熠,ming
殘毀,0.027327750921047344,熠熠,ming
浮萬氣,0.027316025315698652,熠熠,ming
失色,0.02717871936304163,熠熠,ming
遙指,0.027121205232117498,熠熠,ming
玉,0.027072257933843092,熠熠,ming
陽燧,0.027072020818349207,熠熠,ming
玄暉,0.026854242926985412,熠熠,ming
䬠,0.026831092654718336,熠熠,ming
碧影,0.026671558279046534,熠熠,ming
可知,0.026608823065144824,熠熠,ming
仙遊,0.0265734408998249,熠熠,ming
無數遍,0.02644576637860413,熠熠,ming
鐵之聲,0.02622555895570777,熠熠,ming
顒顒,0.026140532322352493,熠熠,ming
開爐,0.026028311110200462,熠熠,ming
光,0.025969206355837722,熠熠,ming
鐵聲,0.025928901866167774,熠熠,ming
火之餘光,0.025874945857552987,熠熠,ming
聚,0.02587305564687651,熠熠,ming
熒熒,0.02584967379954488,熠熠,ming
百骸,0.025751710829977063,熠熠,ming
勿,0.025511994709500826,熠熠,ming
午,0.02543787029040153,熠熠,ming
吐蘭芳芝,0.025386767422132268,熠熠,ming
有書著,0.025364948139734483,熠熠,ming
池塘,0.024993236131122674,熠熠,ming
而成,0.02497128951945349,熠熠,ming
適矣,0.02459818638437923,熠熠,ming
金光,0.024540170453524437,熠熠,ming
符書著,0.024517864560322573,熠熠,ming
鹹,0.024414707807489066,熠熠,ming
明華蓋,0.024395160076919664,熠熠,ming
教嚴,0.024192344204466785,熠熠,ming
空六炳昭列,0.024099756875584282,熠熠,ming
義或取,0.024071711284290823,熠熠,ming
夏季,0.023496417322151356,熠熠,ming
但聞,0.023483458808923524,熠熠,ming
還元雲施,0.023480636850441477,熠熠,ming
雲華,0.023356529947327724,熠熠,ming
光透,0.023251853330593947,熠熠,ming
之星,0.02317208919343796,熠熠,ming
其間,0.023145072877097564,熠熠,ming
老君,0.02309464178167253,熠熠,ming
兩目,0.022666871852698823,熠熠,ming
流盈夕,0.022615214615611688,熠熠,ming
，,0.02251017714442974,熠熠,ming
真陽育形,0.022463212514850985,熠熠,ming
朱景洞,0.022438392297752865,熠熠,ming
鼎,0.022268108070281446,熠熠,ming
歛,0.022253418562081264,熠熠,ming
從,0.021989955382500297,熠熠,ming
之,0.021790725605443765,熠熠,ming
𢲅,0.02178281798351984,熠熠,ming
透明,0.02169069842014708,熠熠,ming
而,0.021585115595283064,熠熠,ming
還丹,0.02152975570638098,熠熠,ming
掩斂,0.021167981622304613,熠熠,ming
翕翕,0.020956442446619063,熠熠,ming
有太上,0.020792488988528108,熠熠,ming
身形,0.02074904837082495,熠熠,ming
此則,0.020677299503756835,熠熠,ming
寢,0.020623562980111847,熠熠,ming
丈餘,0.020520729665208046,熠熠,ming
夜半,0.020481082831692116,熠熠,ming
塊然,0.020448635181659087,熠熠,ming
想氣,0.020371099817187068,熠熠,ming
森疏,0.020330595331032892,熠熠,ming
錢公大驚,0.02017274212338149,熠熠,ming
七曜,0.02015348217321925,熠熠,ming
一等,0.02004728105556922,熠熠,ming
約長,0.020023628152815727,熠熠,ming
若,0.019997990364947187,熠熠,ming
飛去,0.019968469609045417,熠熠,ming
之間,0.019665730493522788,熠熠,ming
行者,0.019575353327939343,熠熠,ming
毛詩,0.019409511724877912,熠熠,ming
良久,0.01937129809858407,熠熠,ming
之霖,0.0192994085070937,熠熠,ming
月,0.019273102779757457,熠熠,ming
太白,0.019243630369151526,熠熠,ming
上治之以,0.019148096652094757,熠熠,ming
譬諸,0.0190684571056374,熠熠,ming
燄,0.01906150581245239,熠熠,ming
擾擾,0.019056233779262813,熠熠,ming
見,0.019022717819313063,熠熠,ming
白液,0.019007657056448007,熠熠,ming
生翼,0.01900014111956153,熠熠,ming
霏霏,0.01894932811709309,熠熠,ming
紆,0.01892964640350053,熠熠,ming
宵,0.018920446098811872,熠熠,ming
螢火,0.018884058198390116,熠熠,ming
陽照,0.018865271585316326,熠熠,ming
暗後初,0.018817190505082144,熠熠,ming
映寶器,0.01865973576680726,熠熠,ming
玄通,0.01865973576680726,熠熠,ming
翩翩,0.018610920507981295,熠熠,ming
迸出,0.01855807395052553,熠熠,ming
元始,0.018474868250242093,熠熠,ming
自天際者,0.018348223792419707,熠熠,ming
前,0.01833659703814727,熠熠,ming
墜,0.018228142928187124,熠熠,ming
營營,0.01819633471394746,熠熠,ming
至面,0.018180936503003276,熠熠,ming
踈,0.017986725799733306,熠熠,ming
宵行,0.017955150931358233,熠熠,ming
又,0.01787530067924098,熠熠,ming
下入,0.017855138868239813,熠熠,ming
如零春之雨,0.01783665587097152,熠熠,ming
遊戲,0.01765508618694633,熠熠,ming
誇固濟,0.017578891328657805,熠熠,ming
似蒼鷹,0.017501080552276005,熠熠,ming
是,0.017452153598338443,熠熠,ming
長關,0.0173454368016249,熠熠,ming
朝發天,0.01733917983349427,熠熠,ming
艾之教,0.01731594478472299,熠熠,ming
報陽禮,0.017158809920498952,熠熠,ming
真君金,0.017004816526709057,熠熠,ming
如手,0.016959267443738702,熠熠,ming
宜供,0.016649647069690778,熠熠,ming
北隅,0.016576738619478327,熠熠,ming
俗云佛,0.016571681744512217,熠熠,ming
終日,0.01655732773946868,熠熠,ming
妖星,0.016448393779145212,熠熠,ming
如眾,0.01644839377914521,熠熠,ming
將軍無智武,0.01644839377914521,熠熠,ming
正欲聲,0.016443562468936513,熠熠,ming
徘徊,0.01639362122916023,熠熠,ming
方寸,0.01638963168777276,熠熠,ming
蟲之微,0.016383105461656444,熠熠,ming
小則,0.01636513292382942,熠熠,ming
森,0.016340052058374816,熠熠,ming
迴,0.01616517627186092,熠熠,ming
紫曜煥落,0.016133460289728258,熠熠,ming
甚者,0.016027344388073544,熠熠,ming
中,0.015874483223325374,熠熠,ming
至頭,0.015856821943502918,熠熠,ming
可,0.015771180197898627,熠熠,ming
一氣,0.015753680552147237,熠熠,ming
五藏,0.015628996695305927,熠熠,ming
可丈,0.015576714854766973,熠熠,ming
丈餘體,0.015528345334851318,熠熠,ming
祈事,0.015487525985934565,熠熠,ming
來,0.015474385358404306,熠熠,ming
其中,0.015429017877565506,熠熠,ming
螢火贊,0.015351859546267726,熠熠,ming
地,0.015303695874120121,熠熠,ming
如金粟,0.015282027409549035,熠熠,ming
上,0.015102064546089129,熠熠,ming
結元七靈,0.01508996214475675,熠熠,ming
流照,0.015076973302775794,熠熠,ming
炯然,0.015024628882850343,熠熠,ming
迄無刻寧,0.014971383271896755,熠熠,ming
徐宛,0.014861079937244783,熠熠,ming
池沼,0.014858978737650533,熠熠,ming
郭璞,0.014726826721354317,熠熠,ming
髮,0.014670959220814442,熠熠,ming
欲,0.014660202612650127,熠熠,ming
采如輪,0.014462184455061596,熠熠,ming
天色,0.014382786375037204,熠熠,ming
暮聞,0.014272874110327011,熠熠,ming
倒,0.014179111293112253,熠熠,ming
金精凝化,0.014031655305970215,熠熠,ming
於,0.01385842505416485,熠熠,ming
然,0.013662901391964808,熠熠,ming
夾脊,0.01357979147815498,熠熠,ming
霞光,0.013440570517293636,熠熠,ming
有,0.01339975804326626,熠熠,ming
掩,0.01337670150475788,熠熠,ming
災民病熱,0.013374383117195627,熠熠,ming
